,word,Sad,Anx,Anger,Hate,Trustful,S,Happy
1763,店員,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1764,遅れる,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1765,たび,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1766,込み上げる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1767,反抗,0.0,0.0,0.03072038223656769,0.0,0.0,0.0,0.005497929090516164
1768,中学校,0.0,0.0,0.006144076447313538,0.0,0.0,0.017693722874068687,0.0
1769,連続,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0035425191652316804,0.0037970305398759368,0.0
1770,不遜,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1771,義母,0.0,0.0,0.024319242332589534,0.023743363071416435,0.0,0.0,0.004352337443265964
1772,浴びせる,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1773,助ける,0.0,0.0,0.012288152894627076,0.0,0.22010305764790078,0.0,0.0
1774,約束,0.0,0.0,0.014591545399553721,0.014246017842849863,0.013068049306475536,0.0,0.0
1775,敗戦,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1776,愛想,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1777,馬券,0.0,0.0,0.004863848466517907,0.0,0.0,0.014006919934347635,0.004352337443265964
1778,ハズレだ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1779,新党,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1780,含める,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1781,叱責,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1782,のうのうと,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1783,上役,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1784,貰い,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1785,就労,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1786,遠い,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1787,月,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1788,しょうがない,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1789,定期,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1790,全員,0.0,0.0,0.007911024517278665,0.0038618457929693144,0.0,0.0037970305398759368,0.007079054468528069
1791,独裁,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1792,世の中,0.0,0.0,0.034046939265625346,0.009497345228566574,0.0,0.014006919934347635,0.0
1793,善意,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1794,切れる,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1795,八つ当たり,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1796,対,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1797,謝罪,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1798,偶だ,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.01649378727154849
1799,主任,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1800,仲間,0.0,0.0,0.009752855876522219,0.006347938939121467,0.03493825992611861,0.0031206991823693707,0.0465450024905106
1801,濡れ衣,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1802,着せる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1803,多額だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1804,腹,0.0,0.0,0.033330562543950976,0.0,0.0,0.0,0.0
1805,姉,0.0,0.0,0.024319242332589534,0.0,0.008712032870983691,0.018675893245796847,0.0
1806,好い加減だ,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1807,突っ込む,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1808,代理人,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1809,交渉,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1810,深い,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.010627557495695042,0.0037970305398759368,0.0
1811,傷付ける,0.0,0.0,0.018432229341940616,0.011997169634813225,0.0,0.0,0.0
1812,つまらない,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1813,行為,0.0,0.0,0.012288152894627076,0.04199009372184628,0.0,0.0,0.0
1814,コソコソ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1815,隠し,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1816,相当だ,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1817,義姉,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
1818,自滅,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1819,実父,0.0,0.0,0.012288152894627076,0.005998584817406612,0.0,0.0,0.0
1820,後妻,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1821,保険,0.0,0.0,0.009727696933035814,0.004748672614283287,0.004356016435491846,0.0,0.0
1822,掛ける,0.0,0.0,0.006144076447313538,0.0,0.01100515288239504,0.0,0.0
1823,遺産,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1824,分割,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1825,内,0.0,0.0,0.009727696933035814,0.0,0.004356016435491846,0.004668973311449212,0.0
1826,税金,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1827,一時的だ,0.0,0.0,0.012288152894627076,0.0,0.0,0.0,0.005497929090516164
1828,支払う,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1829,羽目,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1830,踏切,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1831,降りる,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1832,財産,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1833,概念,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1834,気配,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1835,プラス,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.005497929090516164
1836,冷める,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1837,御前,0.0,0.0,0.009727696933035814,0.004748672614283287,0.008712032870983691,0.0,0.0
1838,目当て,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1839,最低だ,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1840,失言,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1841,前職,0.0,0.0,0.007911024517278665,0.0038618457929693144,0.007085038330463361,0.0037970305398759368,0.0
1842,下,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0035425191652316804,0.0037970305398759368,0.0
1843,小僧,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1844,噛み付く,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1845,股,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
1846,無駄遣い,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1847,逆だ,0.0,0.0,0.01945539386607163,0.004748672614283287,0.008712032870983691,0.0,0.0
1848,不遇だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1849,突き放す,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1850,罪,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1851,被せる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1852,僅差,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1853,経つ,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0035425191652316804,0.0075940610797518735,0.0
1854,生前,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1855,正月,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.010995858181032329
1856,裁判,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1857,骨折,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1858,細かい,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1859,直接だ,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1860,苛々,0.0,0.0,0.02457630578925415,0.0,0.0,0.0,0.005497929090516164
1861,給与,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1862,追突,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1863,圧勝,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1864,脅し,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1865,尊厳だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1866,暴走,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1867,復讐,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1868,目翳,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1869,稚児,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1870,競馬,0.0,0.0,0.004863848466517907,0.0,0.0,0.014006919934347635,0.004352337443265964
1871,優先,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1872,殆んど,0.0,0.0,0.009727696933035814,0.009497345228566574,0.004356016435491846,0.0,0.0
1873,私物,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1874,過酷だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1875,走行,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1876,拭く,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1877,当然だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1878,斬る,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1879,沢山,0.0,0.0,0.007911024517278665,0.0270329205507852,0.0,0.0075940610797518735,0.007079054468528069
1880,前向きだ,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1881,かつて,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1882,引っ張る,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1883,真,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1884,パーティー,0.0,0.0,0.004863848466517907,0.0,0.0,0.009337946622898424,0.013057012329797894
1885,族,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1886,絡む,0.0,0.0,0.014591545399553721,0.01899469045713315,0.0,0.009337946622898424,0.0
1887,反,0.0,0.0,0.006144076447313538,0.02399433926962645,0.0,0.0,0.0
1888,故,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1889,孫,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0,0.0075940610797518735,0.017697636171320173
1890,産まれる,0.0,0.0,0.004863848466517907,0.0,0.0,0.018675893245796847,0.013057012329797894
1891,ヤンキー,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1892,指示,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
1893,ボイコット,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1894,処分,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1895,義兄,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1896,挟む,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1897,親不孝だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1898,見舞う,0.0,0.0,0.004863848466517907,0.0,0.004356016435491846,0.004668973311449212,0.0
1899,弟,0.0,0.0,0.02925856762956666,0.0031739694695607336,0.008734564981529653,0.028086292641324336,0.0029090626556569125
1900,見舞,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1901,惜しみ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1902,祝い,0.0,0.0,0.004863848466517907,0.0,0.0,0.004668973311449212,0.004352337443265964
1903,食事,0.0,0.0,0.007911024517278665,0.011585537378907945,0.007085038330463361,0.0,0.038934799576904384
1904,堕す,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1905,年収,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1906,ずるい,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1907,無礼だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1908,薦める,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1909,台風,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0,0.0037970305398759368,0.0035395272342640346
1910,隠す,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1911,思い出せる,0.0,0.0,0.003955512258639333,0.015447383171877258,0.010627557495695042,0.0075940610797518735,0.0
1912,収まる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1913,眠る,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1914,打つ,0.0,0.0,0.004863848466517907,0.004748672614283287,0.0,0.0,0.004352337443265964
1915,実行,0.0,0.0,0.006144076447313538,0.0,0.027512882205987597,0.0,0.0
1916,今回,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1917,会,0.0,0.0,0.006501903917681479,0.02539175575648587,0.005823043321019769,0.009362097547108112,0.03781781452353986
1918,散らばる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1919,新婦,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1920,新郎,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1921,侮辱,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1922,ギャップ,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1923,陰口,0.0,0.0,0.006144076447313538,0.035991508904439674,0.0,0.0,0.0
1924,不当だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1925,擦る,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1926,ポカ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1927,行列,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
1928,横,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1929,ポジション,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1930,昇格,0.0,0.0,0.004863848466517907,0.0,0.0,0.014006919934347635,0.004352337443265964
1931,もっと,0.0,0.0,0.009727696933035814,0.004748672614283287,0.004356016435491846,0.0,0.0
1932,性格,0.0,0.0,0.003955512258639333,0.015447383171877258,0.007085038330463361,0.0075940610797518735,0.0
1933,豹変,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1934,呆れる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1935,欠陥,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1936,作業,0.0,0.0,0.006144076447313538,0.0,0.01650772932359256,0.0,0.0
1937,下手だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1938,大人,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.0,0.011391091619627812,0.0035395272342640346
1939,伝う,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1940,蔑ろ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1941,寄り掛かる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1942,殴る,0.0,0.0,0.014591545399553721,0.004748672614283287,0.0,0.004668973311449212,0.0
1943,テレビ,0.0,0.0,0.003955512258639333,0.007723691585938629,0.0,0.02657921377913156,0.010618581702792104
1944,クラブ,0.0,0.0,0.004863848466517907,0.0,0.004356016435491846,0.0,0.017409349773063857
1945,主将,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1946,部員,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1947,絶えず,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1948,苛立つ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1949,モンスター,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1950,請ける,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1951,校長,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1952,結う,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.005497929090516164
1953,降車,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1954,牡丹,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1955,運転手,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1956,怒鳴る,0.0,0.0,0.009727696933035814,0.014246017842849863,0.004356016435491846,0.0,0.0
1957,可哀相だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1958,我慢,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1959,抗議,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1960,クレーム,0.0,0.0,0.012288152894627076,0.005998584817406612,0.0,0.0,0.0
1961,部下,0.0,0.0,0.01945539386607163,0.023743363071416435,0.047916180790410295,0.0,0.0
1962,死後,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1963,でしゃばる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1964,利く,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1965,遣り取り,0.0,0.0,0.009727696933035814,0.0,0.017424065741967382,0.0,0.004352337443265964
1966,救う,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1967,交際,0.0,0.0,0.003955512258639333,0.0,0.007085038330463361,0.0037970305398759368,0.0035395272342640346
1968,偉い,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
1969,追い出し,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1970,放火,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1971,管理,0.0,0.0,0.004863848466517907,0.004748672614283287,0.004356016435491846,0.0,0.0
1972,取り入る,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1973,煽る,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
1974,煽り,0.0,0.0,0.012288152894627076,0.005998584817406612,0.0,0.0,0.0
1975,当てる,0.0,0.0,0.004863848466517907,0.0,0.0,0.014006919934347635,0.008704674886531929
1976,悪意,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1977,囁き,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1978,策略,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1979,世間,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1980,騒ぐ,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.005497929090516164
1981,凶悪だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1982,守れる,0.0,0.0,0.004863848466517907,0.004748672614283287,0.0,0.004668973311449212,0.0
1983,通販,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1984,そげ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1985,母さん,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
1986,通じる,0.0,0.0,0.012288152894627076,0.0,0.01650772932359256,0.0,0.0
1987,身勝手だ,0.0,0.0,0.012288152894627076,0.011997169634813225,0.0,0.0,0.0
1988,裏,0.0,0.0,0.004863848466517907,0.004748672614283287,0.0,0.004668973311449212,0.0
1989,蹴る,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
1990,まま,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1991,田,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1992,予想外だ,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
1993,掴む,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1994,甘い,0.0,0.0,0.012288152894627076,0.0,0.0,0.0,0.005497929090516164
1995,めて,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1996,デザイン,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1997,コンテスト,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1998,イラスト,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
1999,出版,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
2000,提出,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
2001,賞金,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2002,振込,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2003,口座,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2004,間違う,0.0,0.0,0.004863848466517907,0.0,0.0,0.004668973311449212,0.004352337443265964
2005,入選,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2006,混雑,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
2007,料理,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.01649378727154849
2008,まずい,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2009,未払い,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2010,天災,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2011,発生,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
2012,政府,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
2013,保身,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
2014,皺寄せ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2015,繰る,0.0,0.0,0.012288152894627076,0.0,0.0,0.005897907624689562,0.0
2016,わざと,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
2017,ボール,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2018,投げる,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
2019,成果,0.0,0.0,0.004863848466517907,0.0,0.004356016435491846,0.004668973311449212,0.0
2020,横取り,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2021,売る,0.0,0.0,0.009727696933035814,0.009497345228566574,0.008712032870983691,0.0,0.0
2022,躁鬱,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2023,冷ややかだ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2024,事情,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
2025,非難,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
2026,年下,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
2027,生意気だ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2028,意図,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2029,中心,0.0,0.0,0.006144076447313538,0.02399433926962645,0.0,0.0,0.0
2030,増加,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
2031,母乳,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2032,向かう,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
2033,教頭,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2034,無責任だ,0.0,0.0,0.02499792190796323,0.0,0.0,0.0,0.0
2035,衝突,0.0,0.0,0.012288152894627076,0.0,0.0,0.005897907624689562,0.0
2036,推進,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2037,唯,0.0,0.0,0.007911024517278665,0.007723691585938629,0.0035425191652316804,0.0037970305398759368,0.0
2038,単に,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2039,気に入る,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2040,述べる,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2041,崖,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2042,実,0.0,0.0,0.006144076447313538,0.005998584817406612,0.0,0.0,0.0
2043,口汚い,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2044,罵る,0.0,0.0,0.006144076447313538,0.0,0.00550257644119752,0.0,0.0
2045,納得,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2046,命令,0.0,0.0,0.016665281271975488,0.0,0.0,0.0,0.0
2047,合わせる,0.0,0.0,0.004863848466517907,0.004748672614283287,0.004356016435491846,0.0,0.0
2048,難癖,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
2049,階上,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2050,管,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2051,破裂,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2052,自室,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2053,水浸し,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2054,家具,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2055,一部,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.007085038330463361,0.0037970305398759368,0.0
2056,賠償,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2057,夜逃げ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2058,返答,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2059,申請,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2060,長らく,0.0,0.0,0.006144076447313538,0.0,0.0,0.005897907624689562,0.0
2061,増える,0.0,0.0,0.004863848466517907,0.0,0.0,0.004668973311449212,0.013057012329797894
2062,契約,0.0,0.0,0.006144076447313538,0.011997169634813225,0.0,0.0,0.0
2063,頼り無い,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2064,情勢,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2065,以降,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2066,兄弟,0.0,0.0,0.0032509519588407396,0.0095219084086822,0.017469129963059306,0.012482796729477483,0.0029090626556569125
2067,当て,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2068,出先,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2069,退社,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2070,丸,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2071,投げ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2072,使う,0.0,0.0,0.014591545399553721,0.014246017842849863,0.008712032870983691,0.0,0.0
2073,右,0.0,0.0,0.006144076447313538,0.0,0.0,0.0,0.005497929090516164
2074,壁,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2075,向こう,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2076,知り合う,0.0,0.0,0.003955512258639333,0.0038618457929693144,0.010627557495695042,0.0037970305398759368,0.0
2077,東芝,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2078,メモリー,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2079,売却,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2080,会見,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2081,謂われ,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
2082,疑い,0.0,0.0,0.008332640635987744,0.0,0.0,0.0,0.0
